news_title,publish_date,sentence,risk_label
Seattle-Area Transit Finds Light-Rail a Hard Sell to Disbelieving Public,2001-04-09 00:00:00,Selling light rail in Seattle has never been tougher.,0.0
Seattle-Area Transit Finds Light-Rail a Hard Sell to Disbelieving Public,2001-04-09 00:00:00,The federal government last week withheld key transit funding for Seattle's planned light-rail system.,1.0
Seattle-Area Transit Finds Light-Rail a Hard Sell to Disbelieving Public,2001-04-09 00:00:00,The project is reeling from a $ 1.2 billion budget overrun and a three-year project delay.,0.0
Seattle-Area Transit Finds Light-Rail a Hard Sell to Disbelieving Public,2001-04-09 00:00:00,Criticism is widespread and vocal.,0.0
Seattle-Area Transit Finds Light-Rail a Hard Sell to Disbelieving Public,2001-04-09 00:00:00,"Officials at Sound Transit, the regional transit agency serving Pierce, King and Snohomish counties, say they will not give up.",0.0
Seattle-Area Transit Finds Light-Rail a Hard Sell to Disbelieving Public,2001-04-09 00:00:00,"If the overall plan for Link moves forward, the Northgate-to-SeaTac system would carry more than 150,000 passengers a day by 2020.",0.0
Seattle-Area Transit Finds Light-Rail a Hard Sell to Disbelieving Public,2001-04-09 00:00:00,"Link will not start until 2009, long after its target date of 2006.",0.0
Seattle-Area Transit Finds Light-Rail a Hard Sell to Disbelieving Public,2001-04-09 00:00:00,The delay allows Sound Transit three extra years of tax collections for the first phase of the project.,0.0
Seattle-Area Transit Finds Light-Rail a Hard Sell to Disbelieving Public,2001-04-09 00:00:00,"But that calls into question how much money will be available for the second phase, which would extend light rail to other parts of the region.",0.0
Seattle-Area Transit Finds Light-Rail a Hard Sell to Disbelieving Public,2001-04-09 00:00:00,"Meanwhile, critics of Seattle's light rail have called for another public vote on the project.",0.0
SOUND TRANSIT FINED FOR WATER-QUALITY VIOLATIONS IN TUKWILA,2007-05-23 00:00:00,"The Washington state Department of Ecology issued the following news release: The Department of Ecology (Ecology) has fined the Central Puget Sound Regional Transit Authority (Sound Transit) and PCL Construction Services (PCL) $79,000 for water-quality and permit violations along the Tukwila portion of the Central Link light rail line under construction between Sea-Tac Airport and Seattle.",1.0
SOUND TRANSIT FINED FOR WATER-QUALITY VIOLATIONS IN TUKWILA,2007-05-23 00:00:00,"Ecology staff documented numerous violations from October 2006, through March of this year in Tukwila.",1.0
SOUND TRANSIT FINED FOR WATER-QUALITY VIOLATIONS IN TUKWILA,2007-05-23 00:00:00,"The most significant of these - accounting for $40,000 of the penalty - was the project's lack of an adequate stormwater pollution prevention plan, which the state requires.",1.0
SOUND TRANSIT FINED FOR WATER-QUALITY VIOLATIONS IN TUKWILA,2007-05-23 00:00:00,"If it had been in place and followed, other violations would have been prevented.",0.0
SOUND TRANSIT FINED FOR WATER-QUALITY VIOLATIONS IN TUKWILA,2007-05-23 00:00:00,Stormwater runoff from construction sites is a concern because muddy water can cover spawning areas and suffocate salmon eggs.,0.0
Legal fight threatens to slow light rail construction,2002-02-07 00:00:00,A federal lawsuit over who should pay to move buried phone lines could slow construction of a downtown light-rail line here - the first segment of Sound Transit's light-rail network to break ground.,1.0
Legal fight threatens to slow light rail construction,2002-02-07 00:00:00,"Qwest Corp. is suing Sound Transit and the City of Tacoma, demanding that the tri-county transit agency pay an estimated $5 million to $7 million to move thousands of phone lines from under Commerce Street.",1.0
Legal fight threatens to slow light rail construction,2002-02-07 00:00:00,"Sound Transit is countersuing, asking for an injunction requiring the Denver-based phone company to move its equipment immediately and pay for any construction delays.",1.0
Legal fight threatens to slow light rail construction,2002-02-07 00:00:00,"""we are not going to cave in to them,"" said Pierce County Executive John Ladenburg, also a Sound Transit board member.",0.0
Legal fight threatens to slow light rail construction,2002-02-07 00:00:00,"""we are going to fight them all the way.""",0.0
Legal fight threatens to slow light rail construction,2002-02-07 00:00:00,"If Qwest pays to move the equipment, Dunne said, it will be forced to pass along the cost of a Tacoma project to its customers in Spokane or Bellingham.",0.0
Legal fight threatens to slow light rail construction,2002-02-07 00:00:00,Dunne suggested that ballooning construction costs have prompted Sound Transit's demand that Qwest pay the bill.,0.0
Legal fight threatens to slow light rail construction,2002-02-07 00:00:00,"""This move is helping to fund the cost of overruns on the backs of Qwest customers, and we think that is unfair,"" he said.",0.0
Legal fight threatens to slow light rail construction,2002-02-07 00:00:00,"Dunne said Qwest has always agreed to pay to move its equipment for city projects, but Sound Transit is not a city.",0.0
Legal fight threatens to slow light rail construction,2002-02-07 00:00:00,"Sound Transit was created in 1996 when voters in King, Pierce and Snohomish counties agreed to pay for a regional transportation system that would include buses, commuter rail and light rail.",0.0
METRO LINK'S LAND COSTS OUTSTRIP ESTIMATES,1991-12-11 00:00:00,The Bi-State Development Agency is building the 18-mile line from East St. Louis to Lambert Field.,0.0
METRO LINK'S LAND COSTS OUTSTRIP ESTIMATES,1991-12-11 00:00:00,"The agency's board of commissioners is scheduled to meet today to consider asking the federal government for an extra $37.5 million, including $8 million more for land.",0.0
METRO LINK'S LAND COSTS OUTSTRIP ESTIMATES,1991-12-11 00:00:00,Federal law allows for increases for ''extraordinary'' cost overruns.,0.0
METRO LINK'S LAND COSTS OUTSTRIP ESTIMATES,1991-12-11 00:00:00,"The project's budget that was approved in 1988 was for $288 million, and the amendment to be discussed today is the first formal request for more money.",0.0
METRO LINK'S LAND COSTS OUTSTRIP ESTIMATES,1991-12-11 00:00:00,The budget's largest single component is $26.9 million more for two terminals at Lambert rather than one and a more expensive trestle link to the airport.,1.0
METRO LINK'S LAND COSTS OUTSTRIP ESTIMATES,1991-12-11 00:00:00,The original budget estimated land costs at $5.5 million.,1.0
METRO LINK'S LAND COSTS OUTSTRIP ESTIMATES,1991-12-11 00:00:00,"But the total thus far, because of the extra $8 million, is $13.5 million, according to Bi-State.",1.0
METRO LINK'S LAND COSTS OUTSTRIP ESTIMATES,1991-12-11 00:00:00,"Stephen E. Willis, Bi-State deputy director, said the two biggest increases were: The $4 million price of land from 14th Street and the Mill Creek rail yard north and west to 18th Street, where the line is to run beneath the Union Station parking lot.",1.0
METRO LINK'S LAND COSTS OUTSTRIP ESTIMATES,1991-12-11 00:00:00,He said the 1988 estimate for buying land there was $1 million.,0.0
METRO LINK'S LAND COSTS OUTSTRIP ESTIMATES,1991-12-11 00:00:00,"An extra $1.4 million to buy 24 more houses and other land near Hanley Road and Interstate 70, for a park-and-ride lot and station.",1.0
METRO LINK'S LAND COSTS OUTSTRIP ESTIMATES,1991-12-11 00:00:00,"In many cases, Willis said, detailed pre-construction engineering found flaws and holes in the preliminary work.",1.0
METRO LINK'S LAND COSTS OUTSTRIP ESTIMATES,1991-12-11 00:00:00,"He said the line needed 152 parcels of land, more than double the 1988 estimate of 65.",1.0
METRO LINK'S LAND COSTS OUTSTRIP ESTIMATES,1991-12-11 00:00:00,"But Willis said he believed construction of the line can stay within current budget, except possibly for $34.3 million in improvements to the Eads Bridge and the old tunnel downtown that connects the bridge to the rail yard near Busch Stadium.",0.0
METRO LINK'S LAND COSTS OUTSTRIP ESTIMATES,1991-12-11 00:00:00,The line will use the bridge and tunnel and is building some stations downtown.,0.0
METRO LINK'S LAND COSTS OUTSTRIP ESTIMATES,1991-12-11 00:00:00,"''we are still concerned about the tunnel and bridge, but (otherwise we think we can see our way through clear with what we are asking for now,'' Willis said.",0.0
"Construction to Begin on Tacoma, Wash.'s Link Light-Rail Plaza Project",2001-06-18 00:00:00,"Burlington Northern owns the tracks near Pacific and South 17th, but the city owns the right of way.",1.0
"Construction to Begin on Tacoma, Wash.'s Link Light-Rail Plaza Project",2001-06-18 00:00:00,"Cars and buses also cross those tracks daily, but officials believed the issue could have had precedent-setting potential for rail in other areas of the country.",0.0
"Construction to Begin on Tacoma, Wash.'s Link Light-Rail Plaza Project",2001-06-18 00:00:00,"it is the sole issue now holding up construction on Tacoma's light rail, Somerstein said.",0.0
"Construction to Begin on Tacoma, Wash.'s Link Light-Rail Plaza Project",2001-06-18 00:00:00,"""It needs to be resolved before we can start construction on the actual line,"" he said.",0.0
"Construction to Begin on Tacoma, Wash.'s Link Light-Rail Plaza Project",2001-06-18 00:00:00,"""Once the waiver is approved, we will look at an actual start date.""",1.0
Slumping street could cost $2 million: No one checked Pacific Avenue soil before light-rail project,2006-06-17 00:00:00,"No one tested the soil beneath the roadway during construction of the Link light-rail line in 2002, said Steve Shanafelt, Tacoma public works engineering division manager.",1.0
Slumping street could cost $2 million: No one checked Pacific Avenue soil before light-rail project,2006-06-17 00:00:00,"If officials had, they would have discovered that the subsurface consists of weak, substandard clay.",1.0
Slumping street could cost $2 million: No one checked Pacific Avenue soil before light-rail project,2006-06-17 00:00:00,"So when Sound Transit crews finished building the light-rail tracks, they simply poured a new layer of asphalt over the adjacent road, mainly to cover up the scars left behind from a series of utility relocations.",1.0
Slumping street could cost $2 million: No one checked Pacific Avenue soil before light-rail project,2006-06-17 00:00:00,"Now potholes, sinkholes and deep ruts dot Pacific Avenue between South 17th and 25th streets, creating a roller coaster effect in some places.",1.0
Slumping street could cost $2 million: No one checked Pacific Avenue soil before light-rail project,2006-06-17 00:00:00,"Fixing the mess will cost about $2 million, and force merchants and drivers to endure yet another major road construction project on downtown Tacoma's main drag.",0.0
Slumping street could cost $2 million: No one checked Pacific Avenue soil before light-rail project,2006-06-17 00:00:00,Councilman Jake Fey wanted to know what he should tell Pacific Avenue merchants when they ask him why the job was not done right the first time.,0.0
Slumping street could cost $2 million: No one checked Pacific Avenue soil before light-rail project,2006-06-17 00:00:00,"The answer, according to city and Sound Transit officials, comes down to a combination of money and timing.",0.0
Slumping street could cost $2 million: No one checked Pacific Avenue soil before light-rail project,2006-06-17 00:00:00,"At the time of the light-rail construction, no one knew how bad the road subsurface was, city officials said.",1.0
Slumping street could cost $2 million: No one checked Pacific Avenue soil before light-rail project,2006-06-17 00:00:00,They might have found out if the city required Sound Transit to test the soil.,0.0
Slumping street could cost $2 million: No one checked Pacific Avenue soil before light-rail project,2006-06-17 00:00:00,"Soil tests were not required because Sound Transit was primarily building a light-rail line, not a road, said Bill Pugh, public works director.",0.0
Seattle-Tacoma Light Rail Costs Jump Off Track,2000-12-13 00:00:00,"At a briefing session with reporters Tuesday, Earl said the agency began re-examining its estimates for the entire project after contractors said they could not build the tunnel for the amount budgeted.",1.0
Seattle-Tacoma Light Rail Costs Jump Off Track,2000-12-13 00:00:00,"The board suspended its talks with a contractor in November, and the director of the Link light rail department resigned.",0.0
Seattle-Tacoma Light Rail Costs Jump Off Track,2000-12-13 00:00:00,"The $ 700 million increase, measured in 1995 dollars actually will cost taxpayers $ 1.1 billion more by the time the project is completed in November 2009.",0.0
Seattle-Tacoma Light Rail Costs Jump Off Track,2000-12-13 00:00:00,"""No more surprises on the dollars and schedules,"" Earl said.",0.0
Seattle-Tacoma Light Rail Costs Jump Off Track,2000-12-13 00:00:00,"In a letter from Sound Transit's Executive Director Bob White to board members, White said, ""[A]s you review the briefing material, the major question I believe the board should be asking is, 'Why should I believe Sound Transit staff now?'",1.0
Streetcar cost overruns: What about the next line?,2009-12-24 00:00:00,"december 24--After the South Lake Union streetcar opened two years ago, the city of Seattle spent $4.3 million more on the project -- spending it did not announce but says it needed, mainly for utility work.",0.0
Streetcar cost overruns: What about the next line?,2009-12-24 00:00:00,The project ended up costing the city $56.4 million.,0.0
Streetcar cost overruns: What about the next line?,2009-12-24 00:00:00,"Most of the additional money went toward power lines, streetlights, wiring splices or drainage systems near the tracks.",1.0
Streetcar cost overruns: What about the next line?,2009-12-24 00:00:00,"But in the next few weeks, an additional $1.2 million was spent by SDOT and $3.1 million by Seattle Public Utilities (SPU), internal spreadsheets and city-budget line items show.",0.0
Streetcar cost overruns: What about the next line?,2009-12-24 00:00:00,Numbers like these amount to kibble in a wealthy city that builds some of the world's most precious highway and rail megaprojects.,0.0
Streetcar cost overruns: What about the next line?,2009-12-24 00:00:00,"Still, the streetcar cost increase is sure to provoke some thought: --Sound Transit recently agreed to supply $132 million in voter-approved funds, mainly sales-tax revenue, to build and operate a new streetcar line, managed by the city and serving Seattle University, Seattle Central Community College, hospitals and other points between Link light rail's International District/Chinatown Station and the future Capitol Hill light-rail station.",0.0
Streetcar cost overruns: What about the next line?,2009-12-24 00:00:00,Will overruns happen on SDOT's watch?,0.0
Streetcar cost overruns: What about the next line?,2009-12-24 00:00:00,"Melone says utilities along Capitol Hill are newer than those in South Lake Union, so costs for that project should be easier to predict.",0.0
Streetcar cost overruns: What about the next line?,2009-12-24 00:00:00,"""When we opened it up, wiring fell apart and things were not there.""",0.0
Streetcar cost overruns: What about the next line?,2009-12-24 00:00:00,"During the mayoral primary race, Nickels said at a news conference: ""Our transportation director over the last five years has built a streetcar line from nothing, from simply an idea, and delivered it on time and on budget.""",0.0
Streetcar cost overruns: What about the next line?,2009-12-24 00:00:00,"Crunican did make her fall 2007 goal with 10 days to spare, but an ""on budget"" conclusion is debatable.",0.0
Streetcar cost overruns: What about the next line?,2009-12-24 00:00:00,"""I do not get into that political talk,"" she said this week.",0.0
Streetcar cost overruns: What about the next line?,2009-12-24 00:00:00,"it is not transparency, in paying for projects that have questionable systemwide value.""",1.0
Streetcar cost overruns: What about the next line?,2009-12-24 00:00:00,"Meanwhile, the streetcar is $3.65 million in debt, even though Vulcan and other landowners are paying $25 million in local property fees toward the work.",0.0
Streetcar cost overruns: What about the next line?,2009-12-24 00:00:00,"Ridership is above projections, but cost overruns, higher operating expenses and an over-optimistic projection of ad revenue have tainted the budget.",0.0
Streetcar cost overruns: What about the next line?,2009-12-24 00:00:00,Mike McGinn will replace Nickels as mayor next month and will grasp the reins of the future First Hill/Capitol Hill streetcar.,0.0
Streetcar cost overruns: What about the next line?,2009-12-24 00:00:00,"""McGinn has run as a populist,"" says Licata.",0.0
Sandy neighbors seek to derail TRAX park and ride,2011-04-29 00:00:00,UTA has been recommended to receive a federal grant that would cover roughly $124 million of that price tag.,0.0
Sandy neighbors seek to derail TRAX park and ride,2011-04-29 00:00:00,But the project is part of the $3.2 billion the Obama administration has committed to transit projects nationwide.,0.0
Sandy neighbors seek to derail TRAX park and ride,2011-04-29 00:00:00,"If Congress opts to trim that funding, the project would be delayed until another funding source is secured, Carpenter said.",1.0
Sandy neighbors seek to derail TRAX park and ride,2011-04-29 00:00:00,"If all goes according to plan, the Draper line could be operational as soon as 2013.",0.0
Sandy neighbors seek to derail TRAX park and ride,2011-04-29 00:00:00,"Tuesday's City Council meeting is scheduled to begin at 7 p.m. at Sandy City Hall, 10000 Centennial Parkway.",0.0
What's derailed in transit tussle; CTA budget block seen as push for independence from RTA,2001-12-24 00:00:00,"A seemingly arcane dispute over a Chicago transit bond issue is spreading to other fronts, potentially disrupting thousands of commuters and undermining the cordial relationship that has kept City Hall and state government on productive footing in recent years.",0.0
What's derailed in transit tussle; CTA budget block seen as push for independence from RTA,2001-12-24 00:00:00,"At issue in a fight that is developed quietly during the holiday season is who should issue $600 million or more in bonds needed to rebuild the aging Blue and Brown elevated lines: the Chicago Transit Authority (CTA), which operates them, or the Regional Transportation Authority (RTA), one of the few joint city/suburban agencies with any real power.",1.0
What's derailed in transit tussle; CTA budget block seen as push for independence from RTA,2001-12-24 00:00:00,"So far, the spat has done little but stir lawyers and public relations consultants, with approval of the RTA's proposed 2002 budget delayed by a few days.",0.0
What's derailed in transit tussle; CTA budget block seen as push for independence from RTA,2001-12-24 00:00:00,But observers say far larger issues loom in the background of the escalating fray.,0.0
What's derailed in transit tussle; CTA budget block seen as push for independence from RTA,2001-12-24 00:00:00,"''This well could be a preview of the big battle to come,'' says David Schulz, director of the Infrastructure Institute at Northwestern University, who believes that CTA President Frank Kruesi's long-term goal is to boost the CTA's share of RTA operating subsidies at the expense of the largely suburban Metra commuter rail system and Pace bus operation.",1.0
What's derailed in transit tussle; CTA budget block seen as push for independence from RTA,2001-12-24 00:00:00,"Commuters 'held hostage' When Mr. McCracken, a Republican and former suburban legislator, rejected the CTA's request, city representatives countered by blocking passage of the RTA's budget.",0.0
What's derailed in transit tussle; CTA budget block seen as push for independence from RTA,2001-12-24 00:00:00,"While some federal subsidy funds may continue to flow automatically to the CTA, Metra and Pace, the legalities of that are uncertain, and any shortfall eventually would affect service.",1.0
What's derailed in transit tussle; CTA budget block seen as push for independence from RTA,2001-12-24 00:00:00,"''The brinksmanship on all sides is escalating quickly,'' says Jacqueline Leavy, executive director of the Neighborhood Capital Budget Group, a civic organization.",0.0
What's derailed in transit tussle; CTA budget block seen as push for independence from RTA,2001-12-24 00:00:00,''Commuters are being held hostage.'',0.0
What's derailed in transit tussle; CTA budget block seen as push for independence from RTA,2001-12-24 00:00:00,"The CTA concedes that interest and insurance costs would run slightly higher if it, rather than the RTA, issues bonds-perhaps $3 million more for the Blue Line portion of the work.",0.0
What's derailed in transit tussle; CTA budget block seen as push for independence from RTA,2001-12-24 00:00:00,But CTA officials insist the added expense is worth it to get much-needed capital funds available as soon as possible.,0.0
What's derailed in transit tussle; CTA budget block seen as push for independence from RTA,2001-12-24 00:00:00,"The RTA pegs the cost of a CTA-run bond issue at a much higher $18 million-plus, citing the AA credit rating it has obtained in frequent borrowings in the past two decades.",0.0
What's derailed in transit tussle; CTA budget block seen as push for independence from RTA,2001-12-24 00:00:00,"And the CTA tends to be slow in spending the grants it does receive, RTA officials add, pointing to a six-month delay in the start of construction on the Blue Line.",1.0
What's derailed in transit tussle; CTA budget block seen as push for independence from RTA,2001-12-24 00:00:00,"CTA officials say their spending record has dramatically improved in recent years, and that the Blue Line delay likely will be made up.",0.0
What's derailed in transit tussle; CTA budget block seen as push for independence from RTA,2001-12-24 00:00:00,"Suspecting motives Watchdogs such as the Campaign for Better Transit (CBT) say they suspect the CTA wants extra cash around to pay for rising labor costs or possibly to purchase a new headquarters building (Crain's, november 19).",0.0
What's derailed in transit tussle; CTA budget block seen as push for independence from RTA,2001-12-24 00:00:00,"CTA officials deny that, but CBT Research Director Robert McNeill says there is little doubt in his mind that the agency is moving out on its own.",0.0
Pittsburgh light-rail tunnel digger stuck for weeks,2008-04-18 00:00:00,That happened after a piece of wood jammed the machine's drill last week.,1.0
Pittsburgh light-rail tunnel digger stuck for weeks,2008-04-18 00:00:00,"The 1.2 mile, $435 million tunnel will connect downtown Pittsburgh to its northern shore where PNC Park and Heinz Field are located.",0.0
Pittsburgh light-rail tunnel digger stuck for weeks,2008-04-18 00:00:00,The problems will delay digging about three weeks.,0.0
Pittsburgh light-rail tunnel digger stuck for weeks,2008-04-18 00:00:00,"They problems became known Friday at a meeting of the Port Authority of Allegheny County board, the agency that oversees county transit.",0.0
Pittsburgh light-rail tunnel digger stuck for weeks,2008-04-18 00:00:00,The project has already been delayed by other problems.,0.0
Pittsburgh light-rail tunnel digger stuck for weeks,2008-04-18 00:00:00,Soil problems delayed the start of drilling from fall 2006 to January.,1.0
Pittsburgh light-rail tunnel digger stuck for weeks,2008-04-18 00:00:00,Then higher-than-expected bids caused the Port Authority to trim its plans.,1.0
Pittsburgh light-rail tunnel digger stuck for weeks,2008-04-18 00:00:00,"Information from: Pittsburgh Tribune-Review,",0.0
Pittsburgh light-rail tunnel projects faces rising costs - Correction Appended,2008-02-24 00:00:00,"The 1.2 mile, $435 million project will connect downtown Pittsburgh to its northern shore with a light-rail that will run under the Allegheny River.",0.0
Pittsburgh light-rail tunnel projects faces rising costs - Correction Appended,2008-02-24 00:00:00,But the project has run into myriad problems from the start.,0.0
Pittsburgh light-rail tunnel projects faces rising costs - Correction Appended,2008-02-24 00:00:00,"First, a soil issue delayed the start of drilling from fall 2006 to January.",1.0
Pittsburgh light-rail tunnel projects faces rising costs - Correction Appended,2008-02-24 00:00:00,"Then, bidding on the initial contract was higher than expected and the port authority had to trim its plans.",1.0
Pittsburgh light-rail tunnel projects faces rising costs - Correction Appended,2008-02-24 00:00:00,"Now, rising steel, concrete and energy prices have further bumped up the price, meaning that while the size of the project has shrunk its price tag has grown from $362 million to $435 million.",1.0
Pittsburgh light-rail tunnel projects faces rising costs - Correction Appended,2008-02-24 00:00:00,"Information from: Pittsburgh Tribune-Review, Correction In a february 24 story about a light-rail tunnel project in Pittsburgh, The Associated Press reported that rising energy, concrete and steel costs have increased the price from $362 million to $435 million.",1.0
Pittsburgh light-rail tunnel projects faces rising costs - Correction Appended,2008-02-24 00:00:00,The story should have noted that the lower figure was an early Federal Transit Administration estimate from 2004 and that the $435 million cost estimate was first used in 2006.,0.0
St. Louis Metro Sues to Block Referendum Push on $150M Issue,2005-09-19 00:00:00,The agency overseeing the expansion of St. Louis' MetroLink light-rail system on Friday filed a lawsuit in St. Louis County Circuit Court that seeks to halt efforts to force a public vote on a proposed $150 million bond issue to pay for cost overruns on the $680 million project.,1.0
St. Louis Metro Sues to Block Referendum Push on $150M Issue,2005-09-19 00:00:00,"The Missouri-Illinois Bi-State Development Agency, also known as Metro, put the deal's sale -- originally scheduled for this week -- on hold as a result of the petition drive led by a newly formed group called the Public Transit Accountability Project.",0.0
St. Louis Metro Sues to Block Referendum Push on $150M Issue,2005-09-19 00:00:00,"The agency's bond counsel, Gilmore & Bell, said the bonds could not be issued until questions were resolved over whether the bonds are subject to the referendum process.",0.0
St. Louis Metro Sues to Block Referendum Push on $150M Issue,2005-09-19 00:00:00,"With the agency running out of cash to cover the cost overruns and warning that a lengthy delay could kill the project, the agency decided to head to court.",1.0
St. Louis Metro Sues to Block Referendum Push on $150M Issue,2005-09-19 00:00:00,"The lawsuit names as defendants St. Louis County, the county board of election commissioners, and the citizens' group led by a local advertising professional Tom Sullivan.",0.0
St. Louis Metro Sues to Block Referendum Push on $150M Issue,2005-09-19 00:00:00,Lawyers for the various sides were in court Friday afternoon on the bi-state agency's request for an order preventing the county from allowing the referendum process to proceed.,0.0
St. Louis Metro Sues to Block Referendum Push on $150M Issue,2005-09-19 00:00:00,The citizens' group earlier this month submitted more than the 500 signatures required to delay the effective date of the ordinance approved by the St. Louis County board on august 30.,1.0
St. Louis Metro Sues to Block Referendum Push on $150M Issue,2005-09-19 00:00:00,"If the signatures are eventually certified, the group would then have 40 days to collect more than 27,000 signatures of registered voters throughout the county to put the bond issue on next August's ballot.",0.0
St. Louis Metro Sues to Block Referendum Push on $150M Issue,2005-09-19 00:00:00,"""Those of us involved in the referendum are proponents of a good public transit system.",0.0
St. Louis Metro Sues to Block Referendum Push on $150M Issue,2005-09-19 00:00:00,"The county charter generally allows referendums for various ordinances, but not for those that take effect immediately.",0.0
St. Louis Metro Sues to Block Referendum Push on $150M Issue,2005-09-19 00:00:00,The citizens' group believes that exemption does not apply in this case because the debt belongs to a separate agency -- Metro.,0.0
St. Louis Metro Sues to Block Referendum Push on $150M Issue,2005-09-19 00:00:00,"In an interview last week, the agency's chief executive officer, Larry Salci, warned that the agency would run out of cash for the project by mid-October, and while it could recover from a short delay, a long one could doom the project.",1.0
St. Louis Metro Sues to Block Referendum Push on $150M Issue,2005-09-19 00:00:00,"We will have a cash flow problem, and I will have to suspend work by october 15,"" Salci said.",1.0
St. Louis Metro Sues to Block Referendum Push on $150M Issue,2005-09-19 00:00:00,"The citizens' group faces a significant hurdle in collecting 27,000 signatures to get the issue onto the ballot, but if it were to succeed, the delay of nearly a year would drive up the cost of the already over-budget project and could kill it.",1.0
St. Louis Metro Sues to Block Referendum Push on $150M Issue,2005-09-19 00:00:00,The project is currently set to be completed in October of next year.,0.0
St. Louis Metro Sues to Block Referendum Push on $150M Issue,2005-09-19 00:00:00,"""That is the ultimate disaster scenario,"" Salci said.",0.0
St. Louis Metro Sues to Block Referendum Push on $150M Issue,2005-09-19 00:00:00,"Lawyers are also reviewing the potential impact a delay in the project would have on the repayment of the outstanding $414 million in bi-state bonds, including whether it would trigger an acceleration clause.",1.0
St. Louis Metro Sues to Block Referendum Push on $150M Issue,2005-09-19 00:00:00,"Salci said the agency is exploring backup financing plans should the referendum process be allowed to proceed, including a taxable private placement issue.",0.0
St. Louis Metro Sues to Block Referendum Push on $150M Issue,2005-09-19 00:00:00,The sales tax that repays the bonds generates about $46 million.,0.0
RISK MANAGEMENT HONOR ROLL;QUICK ACTION KEPT RAIL PROJECT ON TRACK,1996-04-22 00:00:00,The St. Louis MetroLink light-rail system was almost derailed by the July 1992 collapse of the roof of a tunnel under the city's central business district.,1.0
RISK MANAGEMENT HONOR ROLL;QUICK ACTION KEPT RAIL PROJECT ON TRACK,1996-04-22 00:00:00,But top management at Bi-State Development Agency had enough confidence in Risk Manager Craig S. Macdonald that they authorized more than $3.5 million in construction work to continue even though the agency was in dispute with the insurer over the funds needed to cover the costs.,0.0
RISK MANAGEMENT HONOR ROLL;QUICK ACTION KEPT RAIL PROJECT ON TRACK,1996-04-22 00:00:00,"The loss came during a renovation of a 150-year-old tunnel to accommodate the new, $360 million light-rail system.",0.0
RISK MANAGEMENT HONOR ROLL;QUICK ACTION KEPT RAIL PROJECT ON TRACK,1996-04-22 00:00:00,"During the construction, the streets were closed.",0.0
Trends in the Region: St. Louis Metro Weighs $313M Refunding,2007-01-31 00:00:00,"Should lawmakers approve the subsidy, the agency would use the remaining $3 million to mitigate the effects on the transit system of providing services to the Interstate-64 reconstruction program that begins next year.",0.0
Trends in the Region: St. Louis Metro Weighs $313M Refunding,2007-01-31 00:00:00,The state aid would serve as a bridge until voters have a chance to weigh in on Metro's proposed long-term solution for its funding problems - a quarter-cent sales tax increase in St. Louis and St. Louis County.,0.0
Trends in the Region: St. Louis Metro Weighs $313M Refunding,2007-01-31 00:00:00,The special one-time emergency appropriation will allow the agency to operate without service cuts until the referendum.,0.0
Trends in the Region: St. Louis Metro Weighs $313M Refunding,2007-01-31 00:00:00,"""Service cuts prior to a tax referendum would be extremely negative on both our customers and tax referendum campaign,"" according to agency documents.",0.0
Trends in the Region: St. Louis Metro Weighs $313M Refunding,2007-01-31 00:00:00,"Currently, a half-cent transportation tax is levied in the region along with the agency's quarter-cent transit tax that was enacted in the 1994.",0.0
Trends in the Region: St. Louis Metro Weighs $313M Refunding,2007-01-31 00:00:00,"The bi-state agency has blamed the four companies that formed the Cross County Collaborative group to manage the project - Parsons Brinckerhoff, Jacobs Engineering, STV Inc., and Kwame Building Group - for ""the incomplete design and the impacts this caused to the project.""",1.0
Trends in the Region: St. Louis Metro Weighs $313M Refunding,2007-01-31 00:00:00,Metro is suing the group and the litigation is set for trial this summer.,0.0
Trends in the Region: St. Louis Metro Weighs $313M Refunding,2007-01-31 00:00:00,Any possible settlement or judgment would be used to retire short-term floating rate securities issued in 2005 to cover the cost overruns.,0.0
Trends in the Region: St. Louis Metro Weighs $313M Refunding,2007-01-31 00:00:00,"Critics of the agency, such as two St. Louis citizens' group, oppose the state aid and the tax increase.",0.0
Trends in the Region: St. Louis Metro Weighs $313M Refunding,2007-01-31 00:00:00,"They believe a state audit of the agency will show poor management of the extension project and they want Metro to release a detailed accounting of the project, according to Tom Sullivan of the Public Transit Accountability Project.",0.0
St. Louis-Area Agency to Price $150M Light-Rail Transaction By Month's End,2005-10-07 00:00:00,The agency overseeing the expansion of St. Louis' MetroLink light-rail system plans to head to market during the last week of this month with its $150 million bond issue to pay for cost overruns on the $680 million project.,0.0
St. Louis-Area Agency to Price $150M Light-Rail Transaction By Month's End,2005-10-07 00:00:00,The deal -- originally scheduled for last month -- was put on hold after a group of citizens launched a petition drive to put the bond issue to a public vote.,1.0
St. Louis-Area Agency to Price $150M Light-Rail Transaction By Month's End,2005-10-07 00:00:00,The Bi-State Development Agency of Missouri-Illinois went to court last month seeking a declaratory judgment from a St. Louis County Circuit Court judge that the bond ordinance approved late last month by the St. Louis County Board could not be subjected to a public vote.,0.0
St. Louis-Area Agency to Price $150M Light-Rail Transaction By Month's End,2005-10-07 00:00:00,A citizens' group launched the petition drive after submitting more than the required 500 signatures needed to delay the effective date of the ordinance by 40 days.,0.0
